tweet_id,emotion,author,content
1694665121,happiness,Kelliekk,@jaisey ALOHA Jaisey! Im so excited. Supernatural is back on our TV  TONIGHT!!! its a Jensen FEST tonite!
1694665466,happiness,Ayvii,Im really excited! cant wait
1694665518,happiness,StupotCrowMan,is going to relax and chill out tonight ... back to work tomorrow after a week off ... least I had a fun time with the girlfriend ...
1694665564,surprise,DarthKeyhole,@grekwood laze about ! It's. The bank holiday law
1694665676,surprise,yojibee,@ewanspence Yay! I am not the only Eurovision fan on twitter  #eurovision2009
1694665698,happiness,lpage126,ooo how i love a bank holiday  x
1694665707,happiness,leatherrose,Happy Star Wars Day!
1694665748,happiness,BostjanCizelj,"@tamejhna I managed to find few places where you can combine fun, pleasure and savings but it took some planning though"
1694665755,surprise,trishaelyca,@eyyJD Heard that your dad would be going here in September. Would you also come with him?
1694665792,happiness,Reintjecat,@williambeekhuis hahahaha where is that train? I want on! That should be a wild ride
1694665904,happiness,zampeachie,i finished all my work!
1694665976,happiness,jrharv,short work week for me
1694666101,happiness,MissBabyC,Order Pizza from the Pizza Girl!  We have to sing about it!  I love that new song. so excited for the new song from JB PARANOID 4 days
1694666369,happiness,AssyifaMaryam,"OMG i meant @RealHughJackman &lt;3 you're the perfect Wolverine,sir  hehe"
1694666425,happiness,MissxMarisa,@TheLonely Aww how sweet
1694666634,happiness,raspberry,thanks for the feedback everyone
1694666925,surprise,Heartnet13,"@heyitskesa: Omg! I never got your message so I didn't notice until I was looking back a ways! Sorry, that was a good idea though...lol"
1694666962,sadness,kazzxo,"@Amesox heyy dude, yuup thats it really hows your monday?  x"
1694667020,happiness,maryelizabethx,I skip school way too often  I'm rather proud actually.
1694667223,happiness,catesaunders,He he ...Happy #star wars day! May the 4th be with you  Brilliant!!
1694667501,sadness,twiga6,I'm dragging myself out of the low point. Slowly. And with wine to assist. Prob not v sensible but these lows don't hit very often.
1694667510,happiness,Luna_Five,Having a wonderful piece of cake for lunch - what else could I want???
1694667542,sadness,divxdownloads,"is excited to be visited by her twin and best friend! dinner, star gazing, and a movie!   // cool http://gykd.net"
1694667665,happiness,Gudgirlgonebad,Well I am up and have been productive since 5:30am!!! Woohoo busy day with lots to do!
1694667864,happiness,sugabeet04,@LCLaurenConrad Can't wait to see it tonite!! should be hilarious
1694667930,surprise,k_griffiths,@jakeperks - Woo! Great subject for this month. Now I can use my sparklers
1694684526,happiness,ashl3y_,"@shadowowns aww, &lt;3 why thank youu."
1694684585,happiness,Peanut009,what's good about working a double?...Jasmin
1694684826,happiness,WhoisJohnLai,"@ElePhatt  LOL thanks you,  nice meeting you aswell, looking forward to our tweetversation"
1694684837,surprise,freshfluke,"@dj_sko next time just go online and show the club owner an ean golden video, hahaha...  (i am fan, did i mention that?! @djtechtools)"
1694684850,happiness,Raenbows,Good morning world!  haha had fun at the movies last night ;D and school now... Hmm new shoes make it better  http://tinyurl.com/dfggwj
1694684964,sadness,RohanM,"In a philosophical mood tonight, wandering round after dark does that for me"
1694684996,happiness,red_fairy,@DReinhardt1 ooooh it's you lol I didn't know!! Have fun with your princess
1694685143,happiness,docnextdoor,@rosewindale Itsurely will dear . in posted a presentation on Swine flu yest and it got 500 downloads in just a day!!i feels great
1694685214,happiness,TriniGirlBlue,"@traceyctt I live for pain, bring it on"
1694685455,sadness,k_20,@fiendfyre Never ever smoking around you again.
1694685682,happiness,ChineseLearn,"@osocash  Hi, Thx for following  I teach some Chinese lessons on youtube, pls feel free to have a look www.youtube.com/ChineseLearn"
1694685701,happiness,_gem_gem_,@rodney91 http://twitpic.com/4i3g6 - i love that game  xxxx
1694685916,happiness,EvalenaStyf,Thanks @Mosskat you little star! Have been offered to come to JA for a weekender but dunno if I can afford to go. Looking into it now...
1694685950,happiness,saghul,@irontec Thanks for the support
1694685959,surprise,chaosbot,"Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on"
1694685992,happiness,gsik,@ShashiTharoor i hope such moments inspire you on your political journey back home. all the best
1694686037,sadness,mutantst,@rossmcw Happy birthday. Let us know what you get up to old boy
1694686210,happiness,ameliafell,"Wow, it's so early. Just had the best conversation."
1694686275,happiness,manshy,@supprintdesign oh i like that let me c
1694686353,happiness,agileguy,Lovely walk this morning with the missus; drizzle didn't matter
1694686452,surprise,JordanZac,@kainaussie aww way to make me feel special
1694686563,surprise,Tammy24_7,Finally changed my pic after wanting to do it for so long. I was getting rather sick of that black and white pic.
1694686583,happiness,TeeMonster,@jeffpulver Done some book signings in Manchester. Nice people up there. Enjoy the week.
1694686626,happiness,Fujiko2708,"@Clarrisani Thank you for approving my application at the TWA Forum, honey. Keep up the good work"
1694686735,surprise,xnicola,auntie diane wins quote of the day &quot;and hes the incredible hulk&quot;
1694686948,happiness,lesley007,@PaulHarriott Hahaha!! Tv isn't really my thing anyway..I more of a music girl
1694687021,surprise,nokconv,"@BRIAN_____ re:firmware. Heh, just a coincidence. I didn't do anything. Maybe the SW guys heard you?"
1694687033,surprise,stingerx,"shall bring his own glass to work from tonight, no more 'half half' hor!!"
1694687129,happiness,katie_cakes101,got an awesome hair cut todayyyy  it looks so hottt haha doing homework
1694687134,happiness,NCARCER8EM,@poeticblasphemy I see you finally got to set up your Avatar. Too Cool
1694687177,happiness,ReneeBarber,"@TheMakeupMuse I'm definitely make-up challenged. So, curling lashes and 'tined' moisturiser? Does this tip come with a glossary?"
1694687191,surprise,alex_bettylou,"Waiting for the last movie to finish then am test screening Ghost of Girlfriends Past, glass of wine and lolly bag in hand, yay!"
1694687308,surprise,Juemcmusic,@laubow_ I did ! That was amaziiiing    I was able to see the whole stage and to dance and sing etc ! That was really great
1694687337,happiness,Farscale,@zampeachie PANGE???!!!!! AHAHAHAHAHA. You two could meet up for drinks.
1694687751,sadness,alejandradd,@alyankovic Oh! I ate pizza last night too!  I stupidly feel closer to you somehow!
1694687773,happiness,tmohede,@donnyeffrien good to know PLN's Earthday doesn't only happen in my neck of the woods
1694687789,surprise,Banana_Split,@mmmj You're watching Firepro0f?
1694688006,surprise,aussiecynic,@Sir_Almo shocking isnt it.. hmm... we will stop it..
1694704855,happiness,twilightnewborn,@thebraysmommy thx! Hoping it's a good week.
1694704919,happiness,lelro,@crazy_people sure is
1694704936,surprise,designia,"My new design portfolio is finally on the web: http://www.designia.nl - Still needs some tweaking on the details but it's ok for now,"
1694704945,happiness,screaminfamy,excited to jam + and auditions
1694704997,sadness,lianalovesdelta,"i'm watching missing pieces, just coz the theme song is lost without you"
1694705024,happiness,SomeKuwaitiya,@YousifMind good morning  3asa mo bs important classes ? :p
1694705036,happiness,jaideeh,get my wii fit in couple of hours!
1694705060,happiness,demiiitaya,"woo just made this, follow me"
1694705176,happiness,pcornqueen,"@CyberSleeper Awww man that does suck big time  But look at it this way, it gives you something to look forward too, a nice long ride"
1694705347,happiness,danwtmoon,Flickr pics Chester Zoo: danwtmoon posted a photo:   &quot;WELCOME&quot; to Chester Zoo by Jockey  http://tinyurl.com/cq7qw8
1694705576,happiness,sallyinnorfolk,In the arts having coffee and cake
1694705691,happiness,Sutto,Digging the ideas behind railsbridge (http://railsbridge.org/)
1694705705,happiness,SarahTasker,WOOOOO!! Twitterberry is working again!! Good morning everyone
1694705758,anger,mikiszikszai,@stevebiddle I used to be - but that was a while ago now - your argument is pretty sound for a trolley pusher
1694705768,happiness,terrifictaylorx,off to get ready for school. have an absolute wonderful day!
1694705917,happiness,DadoLove,Happy Star Wars Day
1694706124,happiness,sharebear212,Happy Star Wars Day!!! May The 4th Be With You!
1694706166,surprise,itsmesammond,@rayvenn_nicolee haha..not quite as good a Super Ted!..but good none the less!  haha xx
1694706607,happiness,PaulHarriott,@Darke_Ascension Hope it's a great one for ya  http://myloc.me/tvD
1694706662,happiness,amirahrah,"@happy_pills we have a punching bag here! but ive never touched it, covered with my brother's sweat.. but u can use it if u want! hehe"
1694706666,sadness,roms_way,@bhuto given the way kunal khemu etc. starrers turn out..there is a high probability of it being 'shit' rather than 'niche'!
1694706751,happiness,jessicaejackson,Good morning!  Just took the longest shower ive ever taken in my life. Like 45 to 50 min shower!! Woah. lol
1694707058,happiness,MICHAELKTHNXBAI,"your saaaaafe with mee(8) fucking epic times again last night  old friends and new friendships, good way to kick off this month!"
1694707163,surprise,toriajane,"Wolverine Was BOSS! Seriously, And Will.I.Am Was In It, What The Fuck ??"
1694707175,happiness,animemonzta,yeaaaah tangerang in vacation
1694707813,sadness,Galiiit,@XKirstyxo Basket Case is mine  I miss it.. Going to have to listen a shit load now
1694707832,happiness,room2breathe,@Ddubs_Ky_Monkey Hope u have an amazing day today Monkey! U deserve it!  No cheating on DEW &amp; looking at THE PICTURE! lol Happy Bday! &lt;3
1694707859,surprise,tiffanyq,@cheryltiu yup slowly recovering. it sucks that i can't eat the stuff i'm craving right now. my gums can't take it. how was your trip?
1694708079,happiness,underdog001,"coach says have come along way, faster that alot of people  oh yeah whos the man. ohh very sore"
1694708291,surprise,zeljkofilipin,Watir in ???????  http://ru.wikipedia.org/wiki/WATIR
1694724949,happiness,xoLizLeigh,starting off my day with a little Northern Light
1694725280,happiness,electroshit,How I met your mother and Scrubs in role! YEAH! &quot;Cause I'm FLY!
1694725350,happiness,MichaelSeger,@urbalcloud hahaha! i have a secret door to the real batcave
1694725401,happiness,xEvilCherryPiex,"@Mollieandme Hello, you are sooo awesome!! Dont ever stop what your doing haha, You make me fall off my chair laughing  x"
1694725779,happiness,GOttaviani,unpacking my new toy arrived in the studio right now  it's called TC Finalizer. can't wait to check how it sounds !!!
1694725966,happiness,TferThomas,@carmenparnos thanks so much for the belated #followfriday shout out #payingitforward
1694726141,sadness,GreenFalcon805,lol if i only can sTay up a few more hours.. i keep missing Tila's lasT posTs ..
1694726203,surprise,YatPundit,@nsingman i got followed by one that says she doesn't talk to &quot;god people&quot;-i wonder if she talks to &quot;goddess people?&quot;
1694726341,surprise,wahliaodotcom,@eugenechua Tasmania devils and the mad cold... Not a bad start.
1694726343,happiness,Hotspur_1882,"@RachaelPhillips wow!! you really are a pretty talented lady, most impressed"
1694726396,happiness,seralay,@joannaboothby freeeeeeeeeeeeeeeezING nigga im so excited to see you soooooooon!!!  lets go see 17 again AGAIN yehhaaaaaaa!
1694726725,happiness,Jayx,lol @ kalahari.net marketing - &quot;may the 4th be with you&quot;
1694726768,happiness,original_cutie,@ borgellaj  you know what? They're YOUR CATS
1694726848,surprise,russiananhero,Star Warz day? Really..that is a hot topic? Man..oh man.. I'm just waiting for Star Trek!
1694726977,happiness,haileyelizabeth,i have a feeling today is going to be amazing
1694727262,happiness,xoAlexHeartsxo,Gonna head into the shower now...  Going to a friend's birthday party =]
1694727616,happiness,richardlai,"@Joerup I think it'll be more like a casual attendance instead of a review, as there might not be another issue of felix by then.  Thanks."
1694727655,happiness,Hanners1979,"@Rliversidge Great stuff, can't wait to hear it!"
1694727657,happiness,melsmart,@Andph112 hope you enjoyed your holiday
1694727907,happiness,rayvinhsu,@m3nny5 iye neh...kurang tidur kayaknya. pulang pagian deh hari ini tidur langsung...haha. Thanks!
1694727965,sadness,Steffie_84,"@Howby26 hm, sorry to hear that! well, keep holding on! my break is over, i'll go take a nap now!"
1694728256,sadness,pedromendes,"Hard to start the week after a long fun sunny weekend of tennis, free food and drink, and very nice people. 5 days to go until next round"
1694728346,happiness,Brighteyes08,@jocelynseip Thank you - If you like please leave a comment and Subscribe!   Chicago another great musical.  Thanks for your support.
1694728393,happiness,kersti,Looking forward to Cambridge on the weekend and shopping with Ilze
1694744808,surprise,tsarnick,@MissxMarisa haha!! someone with an axe just popped up at you Scenie!! what did you do???
1694744845,sadness,intheglow,"Right, I must be off to do some sewing. Bye x"
1694744848,happiness,Djalfy,Score two days I get more food stamps good cause i want a safeway pizza
1694745535,surprise,RosalieWilliams,@bencollieruk No because why would it say &quot;New gift services&quot; on the page.. HA!
1694745640,happiness,GloriaVelez,Good morning!!! Who wants breakfast??
1694745655,sadness,meerkatlovr,up late last night  .... Oracle from 8 to 4:30
1694745844,sadness,SostyPasha,@mshady courgette
1694746702,surprise,ambabb,"Just opened a facebook account, I'm a little confused I don't really get it. Twitter seems much better"
1694746717,surprise,hopeinhell,"@aussie_ali  really?  i'm in greensborough, but prev bundoora.."
1694746772,sadness,deL0SHous,"hey everyone, guess what? ROONEY ISN'T COMING TODAY!"
1694746784,happiness,Candyfizz,"Going shopping  Then Sunday dinner, round two :p"
1694746809,surprise,cawwie,happy star wars day
1694746931,sadness,BaltarStar,@kixxa I'm somehow totally distracted by that shirt!  I don't even know why.Suddenly he's like the guy next door!
1694747015,surprise,johnwyattedgar,finally shifted from Twhirl to TweetDeck so I can filter through my close friends' updates  happy monday peeps
1694747148,sadness,Flatan,Is babysitting 3 dogs...they are all over the place...
1694747309,happiness,suplexii,"yay sing it loud wed, fall out boy, all time low and cobra starship on friday  WIN"
1694747321,surprise,raymundopelayo,@xojennielynn or @lauren_ohh i think one of you should give a ride! please?
1694747425,happiness,clag_on_toast,http://twitpic.com/4jdkq - Got a new belt  it's a sheriff star
1694747602,sadness,roel247,"@DaveWares working, my 4-day weekend is over, aah well another one coming in 2 weeks"
1694748146,surprise,Denzillaa,"@Booooooom I love how Alex Pardee colours his picturs, so differnt"
1694748535,happiness,mmbopidy,@FONEJACKER12009 haha I do not know how to work blip apart from the obvious! thanks for reblipping my song  have a nice day xxx
1694748692,sadness,tailzpintoys,"sorry mum, will treat you well from now on"
1694748751,happiness,Liiv7,"@cassiewho haha no problem, it's fun isn't it"
1694767557,happiness,saragarth,I've just realised - 400 FOLLOWERS! YAY!  xx
1694767572,sadness,jessicajonassss,My Life Would Suck Without You - Kelly Clarkson
1694767618,happiness,johnwaire,@OceanCity thank you.  we had a blast
1694767794,happiness,dresdendolly,@xoxokimmie good morning
1694767818,surprise,LebanezeQueen,@Devinwade heyyyyyyyyyyy! Look who it is
1694768280,surprise,omegatron,"@johnlacey had someone tell me tonight &quot;there are only 2 states to be in, QLD and Pissed&quot;"
1694768294,happiness,muchlovee,supernatural tonight  yay
1694768446,surprise,Malach,"@typicalhigh Yay me!  But, what in particular?"
1694768529,happiness,joeljansson,Soon my new job starts  I'm so happy!
1694768589,surprise,violetbakes,"@Sazchik  I read somewhere they were restoring the name, hope it happens soon"
1694768796,happiness,anemathilde,School -.- I'm arrange for the design of the blog to a friend! I think it's looks good  http://xoxoeternity.blogg.no/
1694769072,happiness,thaberkern,@tobinharris brilliant! Best tool of the year
1694769233,sadness,Cory_Froomkin,Just a couple thoughts....was bored this morning
1694769245,happiness,dudeyoungy,HAPPY STAR WARS DAY EVERYONE  any excuse for a few drinkies eh?
1694769249,happiness,keremsedef,waitin for dr dee.... had lunch with my beautiful lady  before that i was on the gym ... ( yeah need to loose 10 more  )
1694769426,happiness,Chloe_Gendron,"GoodMorning. My Father's going balistic, and I'd say more but I'd rather not get beat, so Have a Good Day, and please text me"
1694769485,happiness,yasin_valli,Off to a wedding!
1694769517,happiness,tresfon,"Finally started Twittering.... got to keep up... So downgrade from full colour, pictures etc. to simple small sized text messages...."
1694769757,happiness,tweryll,@monicafrancesca congratulations! woootwoooo!  @ginoboi great game!  nakaka-hyper kayo!
1694769792,happiness,WillFisher,Oh also today we must remember that it is Hoppusday. So happy Hoppusday  Yes I said it yesterday but it changed okay?
1694769905,happiness,_tan_,Another HD - my lecturer was gob smacked by how good our presentation was
1694769913,happiness,nuttychris,"@sweetemmaxxx i love the cheesey ones, and the cool orignal ones  , , , skips i have when my brother has them got to try them u c haha"
1694770117,happiness,kittimoro,weather starting to be better  So just SHINE **
1694770148,surprise,oskarhulphers,@m_mazur Hahaha...and I who actually thought you just were popular!
1694770368,surprise,verbicidal,@jeffinator today was my first day
1694770479,happiness,veraa_,sitting on chloes little trike thingo its a girraffe  ill most probobly get yelled at with in the next minute or so! ohhh well
1694770538,happiness,SumeetChawla,is busy creating a new logo for my  site
1694770664,happiness,lemongeneration,@AmyyVee aww that was a really great blog :] thanks for the mention  hi form the philippines :-h :]
1694770752,happiness,PrettiBoi305,got alot of runnin around to do today to get this job app completed so they can have it on file... so glad i got this job!!
1694770884,happiness,mweb1,"@tranced1 yes mate, on Friday"
1694770912,surprise,ellywatson,"@stephjacko hey, you know the trailers before hannah montana? is there a jonas brothers 3D concert experience trailer?  x"
1694771088,surprise,melaniestfu,"nvm, lexi's playlist is working its magic"
1694771395,happiness,XxYWIxX,@XLesseyX good and you cup cake
1694771422,surprise,jestar,@yadatree I used to row in high school and just found out there is a rowing club ten minutes away from me so I thought I should sign up
1694771437,happiness,MizFitOnline,@YatPundit oooh OK. thought I was losing my MizMind
1694789401,surprise,Zephious,"@lemziipie Wow, congrats Rosemary"
1694789658,happiness,artzybrothers,yeah! I'm going to Makati Cinema Square with my dad later. haha!
1694789807,happiness,Carleijn,My wish came true!  see u
1694790154,happiness,pcornqueen,@paulina1 Good Morning and Have a Great Day at work
1694790249,happiness,raekristine10,:visiting my friendster and facebook
1694790378,sadness,cookiemonster82,"@pickleshy it's tongue in cheek of some mentalities.There is another one which takes the piss of arabs, but its too long"
1694790463,surprise,Yema,"@toastehmonstah Ohh! I got the fourth thing just not the may, ahh thanks."
1694790504,happiness,dogthesteve,Brilliant weekend.  BRILLIANT I SAY!    In work now and actually working .
1694790593,happiness,yaquaholic,Ahh saved from mowing the lawn by the rain  Now I have plenty of time to go kayaking. Blessed are the rain gods!!
1694790597,happiness,epietru02,home from the beach and only my feet are burned. i am proud of myself and the sunscreen.
1694790923,happiness,choco12lab,Congratulations to Manny &quot;Pacman&quot; Pacquiao! You've made every Filipino proud of being a Filipino!
1694790956,happiness,chiniehdiaz,@Marge_Inovera Hi Jakki! Thanks for the hug - right back at ya
1694791379,happiness,xxsabina,"Soon we are going to look at a cabaret, it's going to be fun!"
1694791478,happiness,nadiamo,photo session + mother-daughters bonding session = happy me
1694791581,surprise,tsarnick,"@MissxMarisa haha what can i say, you're a great teacher!! you learned from the best... Hannah Montana"
1694791593,surprise,JMensing,Looking forward to a session at the gym
1694791628,surprise,MikeNolan,@andrewdisley @patrick_h_lauke Sefton Park in Liverpool would be good... and 200m down the road from me
1694791715,happiness,hanaames,Mexican! That's what I'm craving
1694791751,happiness,Iren19,May the 4th be with you    Happy Star Wars Day !!!
1694791813,happiness,swirlyarts,Some goodies bagged at the car boot including some very cute cross stitch birds for my craft room! The man selling was a sweetie
1694791888,happiness,OhhStephaniee,heading off to schoool. going to have a good day. i just knoww...
1694791964,happiness,sumosam,http://twitpic.com/4jdtx - Springtime is nice
1694792128,sadness,barkerbell,@MerCuriosJewels Wonderful trip!  Read all 4 Twilight novels.  Completely all consuming and engrossing.  Kinda sad to be done.
1694792140,happiness,Vickyvsky,@AndyTaylorSonic Yey! holiday Monday in Uk today ... have a chilled day
1694792198,happiness,xNicaaBabyy,@emzyjonas My favourite TV show when i was a kid was.. Bananas In Pyjamas and Teletubbies.  lol Luckyy youuuu going to a JB concert! haha.
1694792239,happiness,RockShowGirl,@cresh182 have fun ! bbq is good ! no matter where it is
1694792418,happiness,antidote,@chelsea_anstee i hope! its in expo! that would be amazing. im trying so hard to make perfection so it is.
1694792427,happiness,Kpucine,@vampirefreak101 Haha ^^ Thanks
1694792741,happiness,SimplePlan2k8,"Oh, and now Mondays also mean new American Dad!  So glad I watched that show, so funny, and it makes Mondays even better"
1694792769,surprise,Tittch,@phomor someone's horsing about. Btw Hubb feels the same about twitter. He's naming @towerofbabble as the other party
1694792786,anger,pinkcitygirl,Monday...Funday!  Wake up people...and keep me awake please   Today is going to be a long one..I can already feel it. Eww
1694792835,surprise,Shaz4him,Alexia has clogged up twitter...... again.... so I thought I'd post a tweet. Um... Just had a shower!!  Now I will have a drink! Teehee...
1694792956,happiness,roxtinina,whoa. that was some showering session
1694793013,sadness,Tetris_Jeff,"Especially hard to get out of bed with myself this morn Cuz I'm hot  , Now running late stuck in front of the mirror checking Myself Out"
1694793057,happiness,oliviabattyos,@ninaaacooperrr don't not come in  i love you... and it's your last week and you need to see me..... you're hot
1694811455,happiness,SuzeMuse,@jeffparks naw...I'll keep you in. Turns out you have the odd nugget of wisdom.
1694811541,happiness,stephibobz,Aparantly it's #starwarsday so enjoy  don't quite know what your Kent to do but be happy anywho!
1694811651,happiness,xlxblondiexlx,"Went to see Priscilla Ahn last night, was amazin! so were the bands before her actually"
1694811886,happiness,joshuak92,@ingegoesbroadwa sounds like you're having a great time
1694811943,surprise,MissxMarisa,"@tsarnick Yeah, you better be sorry! I can't believe you, kiss my sass!!!"
1694811954,happiness,Sue112,@jimmymarsh617 awesome job last night!
1694812668,sadness,Estrella_Felina,"iï¿½m boring - bad weather today, watchingn alias and having fun  with my boyfriend"
1694812715,sadness,devonanne21,its funny you said we'd never make it and look how far we've come....  IM BACK ON HEAHHH!  um. yeah. school :/
1694812881,happiness,nicoley_poo,3oh!3 on the radio  they were amazing yesterday.
1694812905,happiness,armoredsaint,@jrathburn Good mornin' Jason! Ready for a fresh new week as well!
1694812911,happiness,dylanholliday,@Brrridgett I already know what happens on Supernatural.
1694812981,happiness,chelseaftw,"the maccabees new album is a winner ,everybody should take a listen fact"
1694813071,anger,novemberlight,"@taylorswift13 Hello, yourself. Enjoy London. Watch out for the Hackneys. They're mental."
1694813132,happiness,JustAJustin,"Very tired! Dinner good, then churro's were good!"
1694813641,happiness,ryan_face,"Oh yeah, Radio1 is SO playing Earth, Wind and Fire"
1694813647,happiness,locomotivity,@Stephkerchner heard through the grapevine that we might see you around today. Looking forward to meeting you.
1694813666,happiness,Xx_Janine_xX,is online shopping...fantastic
1694813669,happiness,kheyanne,looking for new ideas for my blog
1694813761,happiness,henaxxru,@WestEndActress It's well good!!
1694813799,happiness,Sweena,@antony Hahahahahahahahahah! That tickled me so much!
1694813800,happiness,pj_endrinal,@miraaaaa hahaha. you should eat then!
1694813807,surprise,rvivek,installed ubuntu 9.04 on my office lap! yaaaaaaaaaaaay!   &quot;install under windows&quot; feature rocks!! #awesome #ubuntu #excited
1694813817,sadness,Shadiii,in the mood to listen to some Reg stuff  (Sir told me: U used to be a huge fan of mine but now it seems you've forgotten my songs!!!) )
1694814189,sadness,Elle_Sterling,weathers let me down this morning...ugh!...hada gd nite tho!
1694814218,happiness,therealsecret,@utterhip U r welcome pal  u truly deserve 2 be followed
1694814233,surprise,mcofficial,@Kaat11 yes I am
1694814549,surprise,kellz326,"@RobHolladay I added it, are you still awake?"
1694814595,surprise,thatissodope,@meriel I know it's not meeeee. Im surprised either  At least I get to laugh at myself UNLIKE SOME OTHER PEOPLE )
1694814719,surprise,kshaidle,"@fightking Yeah, 'Age of Aquarius' IS a pretty scary song"
1694814834,happiness,wiseleo,"@grentone If you have specific questions, let me know. Always good to have them when writing stuff. Well, I am off  Have fun!"
1694814852,happiness,stargirlgeorgia,may the 4th be with you! HAPPY STAR WARS DAY!
1694814971,surprise,kimdill,@babygirlparis Have a fantastic time in paradise and drink a few Margeritas for me
1694833198,happiness,holidaycarclub,"Sydney - Toyota - Landcruiser - 1996 - $10,000  - new ad received and will be posted on the HCC site soon"
1694833319,happiness,Amolskyhigh,Yes we Can  make it ......Obama
1694833354,happiness,Sparquel,"Good morning Tweepsland! Makin' it a great Monday! Huge shout out to all my followers .. muah, muah! I appreciate you all"
1694833700,happiness,MrsLovettesPies,@santoscarmen that's a lot of mangoes.. haha  baka naglilihi ka ahh?? haha  joke lang carmen
1694833739,sadness,peteste,http://snipurl.com/hbp3g  Canalway Cavalcade over in 'little venice' near Warwick Avenue - on today too
1694833862,sadness,ManonHope,Go to school :/ Reviens ï¿½ 15h30
1694834096,happiness,wirbelwind1111,"is almost done with the third/chapter cover page, yay"
1694834111,happiness,_millie_h,had the best weekend
1694834152,happiness,markbrown83,"WANTED: New liver and kidney, glass of wine would be good toooo"
1694834169,happiness,leonward,@ccr_harris  There were way more than two! Ten hours of real-ale takes it out of you
1694834294,happiness,Emma_Collins,seen loads of new photos and stuff of new moon and cant wait  lol (L) Taylor lautner lol   takes his shirt off 3 times yum =]... lol
1694834298,sadness,mjepson,Respect to @fresh01 for the Heineken man bag  http://twitpic.com/4jdrg
1694834428,sadness,JaLyTi,STILL TRYING TO GET THIS ALL FIGURED OUT?!!!!
1694834615,happiness,fajarjasmin,@aulia &quot;alternate means of acquisition&quot; sounds sorta noble
1694834627,happiness,bloodypaws,@pourpresheep lol. thanks babe!
1694834800,happiness,sammcote,gooooood morning
1694834822,happiness,likezerogravity,"Hey David! Gone on the Eye yet? It's my birthday, and you singing @ Ipswitch-best present ever! Have fun breakfast hunting!"
1694835005,happiness,super_carolin,"@taylorswift13 We welcome you, Taylor ) Although it's raining :// Can't wait for your concert  x"
1694835084,happiness,el_perverso,finish some sketches und then go out an skate! Yeeeehaaa! got a new deck
1694835175,sadness,gemmaburton,"I was right, street market + rain = not a good idea! Am at home now with the fire on and a bacon sandwich yummmmm"
1694835214,happiness,amythemermaid,this goes out to the one n only smirker   cheers dave!  aka jak  aka the best chest ever! ? http://blip.fm/~5jjcc
1694835388,happiness,minnieburley,@trekkerguy Have already had a great day!  Enjoy your Weeties!
1694835761,surprise,juliaa_x,"talking to sam on msn, twitter is so 5 minutes ago"
1694835789,happiness,therealsecret,@HemalRadia Hello pal..nice 2 c u today...have a gr8 week
1694836010,surprise,yeyeismynicki,listening to her stolen music. just loved it cause its free!
1694836060,happiness,bmx_ballar,"skipping school w/ carleigh today, both of us barley got an hr of sleep last nite. i got a new bby kitten! shes all black"
1694836167,surprise,jonbergan,"@NHBS We don't really offer that service as we're web/graphic designers and not desktop publishers. So, I thought maybe you could help?"
1694836256,happiness,Mannydas,"been playing UFC Unleashed 2009 demo, its a impressive game, got the Apprentice on now, Lazy Monday"
1694836282,happiness,peace_,@ckjchambers I agree the G B Reef got my vote  #queensland
1694836342,surprise,georgiec94,@niveauxbandit heyy are you ok...? i know it sucks having her in you dorm... but i assure you it will be ok
1694836450,surprise,Valeriejayne,"@marieosmond See you October! Love the new book, when's the next one out?"
1694836483,happiness,pcornqueen,@TracyeDukes Good Morning and thanks for the Retweet
1694856201,happiness,LauraPls,I'm still pumped from the concert saturday. 17/7/09 here i come
1694856251,sadness,Tas_E,"@shotdown Haha, she's up here to stay, it's nearly 2 hours on the coach for her to get here, may not be convenient for an hour of TV!"
1694856296,happiness,rossautomatica,@Emily_Morden ..be at richard's. if not then i'll see you when you/we get back  good luck!
1694856302,happiness,AndyWright77,@dayv79 haha I just playing
1694856445,happiness,aweekes,@NakedSoap @dandineen lol yep sure do... although I must get out the house today !!!
1694856542,surprise,Gurumi,@filogrrl yeaaa i just got the link off his lj
1694856603,happiness,JohnLauber,"@rewebcoach So far (with the exception of the rain), my morning is Great.  But I won't let it dampen my day"
1694857083,surprise,iceman3210,@jordanmccoy awwww how cute its a pUG
1694857148,happiness,x_raman_x,congratulations penjiiii !!! Are we calling him soulja boy or mcbaby lol
1694857326,happiness,georgyy,happy star wars day everyone  off to celebrate with the family... ok we're not celebrating it but i am going round to the famo's...
1694857358,happiness,drjohndc_blog,@annahasphyxiate re sore back and legs: well at least you had a good time. epson salt works good usually.  DM me if need more help
1694857795,happiness,bilblogz,@GreeGreece Thanks for the Gifford Lectures page
1694857814,happiness,thankyougravity,I had fun this summer
1694858208,happiness,missmarvinhumes,"@frixionofficial its a hott tuuneee,"
1694858263,happiness,aprilyim,@mikefoong lol i like challenges  the more impossible the more i want to try!
1694858295,happiness,music_flurry,"? Polly Scattergood's new single out today! Download the Please Don't Touch EP on iTunes, it's ace!  http://tr.im/kpK8"
1694858375,happiness,Nurul54,@1sweetwhirl remember the guy who 1st #tweetbud you! ~&gt; @yashved_2890  help him get 900 flwrs &amp; make him smile!
1694858619,happiness,Silvialynch,Good morning  ready to start this week.
